/stage0/rbr_reparam/Conv,0
/stage0/nonlinearity/Relu,0
/stage1/stage1.0/rbr_reparam/Conv,0
/stage1/stage1.0/nonlinearity/Relu,0
/stage1/stage1.1/rbr_reparam/Conv,0
/stage1/stage1.1/nonlinearity/Relu,0
/stage1/stage1.2/rbr_reparam/Conv,0
/stage1/stage1.2/nonlinearity/Relu,1
/stage1/stage1.3/rbr_reparam/Conv,1
/stage1/stage1.3/nonlinearity/Relu,1
/stage2/stage2.0/rbr_reparam/Conv,1
/stage2/stage2.0/nonlinearity/Relu,1
/stage2/stage2.1/rbr_reparam/Conv,1
/stage2/stage2.1/nonlinearity/Relu,1
/stage2/stage2.2/rbr_reparam/Conv,1
/stage2/stage2.2/nonlinearity/Relu,1
/stage2/stage2.3/rbr_reparam/Conv,2
/stage2/stage2.3/nonlinearity/Relu,2
/stage2/stage2.4/rbr_reparam/Conv,2
/stage2/stage2.4/nonlinearity/Relu,2
/stage2/stage2.5/rbr_reparam/Conv,2
/stage2/stage2.5/nonlinearity/Relu,2
/stage3/stage3.0/rbr_reparam/Conv,2
/stage3/stage3.0/nonlinearity/Relu,2
/stage3/stage3.1/rbr_reparam/Conv,2
/stage3/stage3.1/nonlinearity/Relu,3
/stage3/stage3.2/rbr_reparam/Conv,3
/stage3/stage3.2/nonlinearity/Relu,3
/stage3/stage3.3/rbr_reparam/Conv,3
/stage3/stage3.3/nonlinearity/Relu,3
/stage3/stage3.4/rbr_reparam/Conv,4
/stage3/stage3.4/nonlinearity/Relu,4
/stage3/stage3.5/rbr_reparam/Conv,4
/stage3/stage3.5/nonlinearity/Relu,4
/stage3/stage3.6/rbr_reparam/Conv,5
/stage3/stage3.6/nonlinearity/Relu,5
/stage3/stage3.7/rbr_reparam/Conv,5
/stage3/stage3.7/nonlinearity/Relu,6
/stage3/stage3.8/rbr_reparam/Conv,6
/stage3/stage3.8/nonlinearity/Relu,6
/stage3/stage3.9/rbr_reparam/Conv,6
/stage3/stage3.9/nonlinearity/Relu,6
/stage3/stage3.10/rbr_reparam/Conv,7
/stage3/stage3.10/nonlinearity/Relu,7
/stage3/stage3.11/rbr_reparam/Conv,7
/stage3/stage3.11/nonlinearity/Relu,7
/stage3/stage3.12/rbr_reparam/Conv,8
/stage3/stage3.12/nonlinearity/Relu,8
/stage3/stage3.13/rbr_reparam/Conv,8
/stage3/stage3.13/nonlinearity/Relu,9
/stage3/stage3.14/rbr_reparam/Conv,9
/stage3/stage3.14/nonlinearity/Relu,9
/stage3/stage3.15/rbr_reparam/Conv,9
/stage3/stage3.15/nonlinearity/Relu,9
/stage4/stage4.0/rbr_reparam/Conv,9
/stage4/stage4.0/nonlinearity/Relu,9
/gap/GlobalAveragePool,9
/Shape,9
/Gather,9
/Unsqueeze,9
/Concat,9
/Reshape,9
/linear/Gemm,9
